X_features	Y_features	association	p-values	q-values
alpha-Muricholic acid	Eggerthellaceae_Enterorhabdus	0.18768791182179617	0.32061735580871276	0.6585040932369954
alpha-Muricholic acid	Coriobacteriaceae_Collinsella	0.5047830923248053	0.004443713226187153	0.06967742338661456
alpha-Muricholic acid	Atopobiaceae_uncultured	0.45309894590822203	0.011921978432556492	0.11831431760916822
alpha-Muricholic acid	Prevotellaceae_Prevotella	-0.2589832032935324	0.16698833396470772	0.509120434195877
alpha-Muricholic acid	Succinivibrionaceae_Anaerobiospirillum	0.13201249604800033	0.4868103030473204	0.8068906502940786
alpha-Muricholic acid	Lachnospiraceae_Blautia	0.16777926539097246	0.3754977371319599	0.7188327933501393
alpha-Muricholic acid	Atopobiaceae_Libanicoccus	0.10790966803897184	0.5703114959911479	0.8732894782364453
alpha-Muricholic acid	Butyricicoccaceae_Butyricicoccus	-0.3398762805533973	0.06611912313491468	0.3049258384574889
alpha-Muricholic acid	Hafniaceae_Hafnia-Obesumbacterium	0.7708245313916909	6.236311362405827e-07	0.00016297560360420562
alpha-Muricholic acid	Veillonellaceae_Allisonella	0.6248331262836216	0.00022327094214826681	0.007956564483829144
alpha-Muricholic acid	Enterococcaceae_Enterococcus	0.4458323729419686	0.013540171683072933	0.13105548888307628
alpha-Muricholic acid	Corynebacteriaceae_Corynebacterium	0.3959894109926502	0.03029649709733147	0.1946922436418678
alpha-Muricholic acid	Eubacteriaceae_Eubacterium	0.0035702493799319103	0.985061161396972	0.9952584749430402
alpha-Muricholic acid	Lachnospiraceae_Lachnospiraceae_FCS020_group	-0.06841897646854352	0.7194125349337915	0.9200969451681772
alpha-Muricholic acid	Lachnospiraceae_Syntrophococcus	0.10481744296227205	0.5814717377098784	0.8778935554774155
alpha-Muricholic acid	Aerococcaceae_Abiotrophia	-0.032991595597705675	0.8625956776284198	0.9701960069923007
alpha-Muricholic acid	Streptococcaceae_Streptococcus	0.603724461841934	0.0004120362158604066	0.012424476662867645
alpha-Muricholic acid	Barnesiellaceae_Coprobacter	0.024721618891787835	0.8968260589036604	0.9856029713381419
alpha-Muricholic acid	Oscillospiraceae_Oscillibacter	-0.01226861410719615	0.9486956049995509	0.9890656307442126
alpha-Muricholic acid	Ruminococcaceae_Subdoligranulum	-0.1680812992864699	0.3746263839830919	0.7188327933501393
alpha-Muricholic acid	Lachnospiraceae_GCA-900066575	-0.2119459575527346	0.26085139520333794	0.5997287209367066
alpha-Muricholic acid	Gemellaceae_Gemella	0.12525092339078533	0.5095863811592265	0.8203608271639293
Cholic acid	Bacteroidaceae_Bacteroides	-0.14705228031145717	0.43807735519246616	0.7735419965560664
Cholic acid	Barnesiellaceae_Barnesiella	-0.32342798552648816	0.08126023574907708	0.35064735898112953
Cholic acid	Prevotellaceae_Alloprevotella	0.01624388113201723	0.9321053294682895	0.9868271182226367
Cholic acid	Fusobacteriaceae_Fusobacterium	0.27362804700947513	0.14343156302370344	0.476484514451625
Cholic acid	Peptococcaceae_Peptococcus	0.0004466812453396408	0.9981308695454052	0.999069079740911
Cholic acid	Sutterellaceae_Sutterella	0.14865918264572314	0.4330326380100513	0.7698358009067579
Cholic acid	Succinivibrionaceae_Succinatimonas	-0.12437334257144587	0.512580615677604	0.8218061404728867
Cholic acid	Ruminococcaceae_Incertae_Sedis	0.43462781992080424	0.016392008223254668	0.1413381641804864
Cholic acid	Tannerellaceae_Parabacteroides	-0.31460674351980655	0.09040699465200222	0.35718829230519156
Cholic acid	Clostridiaceae_Clostridium_sensu_stricto_1	0.7206948642552246	7.065527132151375e-06	0.0006154859190674087
Cholic acid	Selenomonadaceae_Megamonas	0.5581757508342603	0.0013491866915459937	0.029382287949223863
Cholic acid	Rikenellaceae_Alistipes	-0.5066851082880105	0.004272676586590455	0.06967742338661456
Cholic acid	Saccharimonadales_Saccharimonadales	-0.26210221047191773	0.16175497040044853	0.49869766142040706
Cholic acid	Oscillospiraceae_Flavonifractor	-0.29684023876864357	0.11117876916660621	0.403537754752867
Cholic acid	Veillonellaceae_Megasphaera	0.28453837597330367	0.1275192365359071	0.44236761700951843
Cholic acid	Lachnospiraceae_Oribacterium	-0.047830923248053395	0.8018200804754043	0.9438842989380135
Cholic acid	Bifidobacteriaceae_Bifidobacterium	0.22180200222469412	0.2388039563971044	0.5924756386561071
Cholic acid	Lachnospiraceae_[Ruminococcus]_torques_group	-0.006465291504215689	0.9729509683928939	0.9950672496565551
Cholic acid	Prevotellaceae_Paraprevotella	-0.30707610907101063	0.09881748448373959	0.37608207687015455
Cholic acid	Muribaculaceae_Muribaculaceae	-0.16499672543206434	0.38358075449556295	0.7252528033510681
Cholic acid	Lachnospiraceae_Lachnoclostridium	0.06016721495104983	0.7521295745395117	0.9309714717196246
Cholic acid	Lachnospiraceae_Tyzzerella	-0.32688452320586203	0.07787640020051767	0.34175797716320166
Cholic acid	Coriobacteriaceae_Coriobacterium	0.03937708565072302	0.8363280448538088	0.9621004116583977
Cholic acid	Akkermansiaceae_Akkermansia	-0.09613057160392922	0.6133279515100263	0.8896103673155267
Cholic acid	Atopobiaceae_Olsenella	-0.09766407119021134	0.6076516500296437	0.8878965028951828
Cholic acid	Acidaminococcaceae_Phascolarctobacterium	0.3081201334816463	0.09761749729340853	0.3733274042830843
Cholic acid	uncultured_uncultured	-0.25022461686604613	0.18232463440651264	0.5353652186318574
Cholic acid	Enterobacteriaceae_Escherichia-Shigella	0.5105672969966629	0.003941006133564191	0.0671684523633549
Cholic acid	Desulfovibrionaceae_Bilophila	-0.2516744187585342	0.17972020304775668	0.5337145423842471
Cholic acid	Gastranaerophilales_Gastranaerophilales	-0.031159838008659554	0.8701587284638542	0.9745777758795167
Cholic acid	Leuconostocaceae_Leuconostoc	-0.056601750361358	0.7664012450034022	0.9309714717196246
Cholic acid	Lachnospiraceae_Lachnospiraceae_NK4A136_group	-0.2794327521090724	0.13479565096687438	0.4574882699481797
Cholic acid	Oscillospiraceae_Colidextribacter	-0.2817687825529587	0.13142966607478412	0.4519335886080296
Cholic acid	Lachnospiraceae_[Ruminococcus]_gnavus_group	-0.26524255218307585	0.15660510676015274	0.49869766142040706
Cholic acid	Eggerthellaceae_Enterorhabdus	0.1709896990262627	0.3662964139664564	0.7098164404471426
Cholic acid	Coriobacteriaceae_Collinsella	0.44471635150166855	0.013804223643532646	0.1311733185481067
Cholic acid	Atopobiaceae_uncultured	0.38789364573577156	0.03417250620279446	0.2081405276298503
Cholic acid	Prevotellaceae_Prevotella	-0.20024474481458693	0.28870153241171853	0.6281016686081327
Cholic acid	Succinivibrionaceae_Anaerobiospirillum	0.2980855517846079	0.10961613744420529	0.39971651979654393
Cholic acid	Lachnospiraceae_Blautia	0.22096128717935765	0.2406344976462791	0.5932624092914554
Cholic acid	Atopobiaceae_Libanicoccus	-0.030036711722188036	0.8748015487614562	0.9755397171311514
Cholic acid	Butyricicoccaceae_Butyricicoccus	-0.4796803669511033	0.007311132800781232	0.08727788615651529
Cholic acid	Hafniaceae_Hafnia-Obesumbacterium	0.6984414130148348	1.7706902518461793e-05	0.0011501787860122143
Cholic acid	Veillonellaceae_Allisonella	0.5144637421537511	0.0036305700383015968	0.06469015704610118
Cholic acid	Enterococcaceae_Enterococcus	0.4188595143789795	0.021234631346076484	0.1648311977754848
Cholic acid	Corynebacteriaceae_Corynebacterium	0.37147684193851876	0.04326073106119589	0.2512326900146487
Cholic acid	Eubacteriaceae_Eubacterium	-0.12540500947010838	0.5090615468050923	0.8203608271639293
Cholic acid	Lachnospiraceae_Lachnospiraceae_FCS020_group	-0.31571109403131853	0.08922085790622425	0.35718829230519156
Cholic acid	Lachnospiraceae_Syntrophococcus	0.051516658136776264	0.7868848433278234	0.937564919709747
Cholic acid	Aerococcaceae_Abiotrophia	0.019170792036504652	0.9199076491674929	0.9865532136506251
Cholic acid	Streptococcaceae_Streptococcus	0.4037463073839522	0.026925242589861544	0.18060616983980166
Cholic acid	Barnesiellaceae_Coprobacter	-0.038752807992532286	0.8388889728984117	0.9621004116583977
Cholic acid	Oscillospiraceae_Oscillibacter	0.01762219117215447	0.9263592813939272	0.9865532136506251
Cholic acid	Ruminococcaceae_Subdoligranulum	-0.06138427264778116	0.7472760162856957	0.9309714717196246
Cholic acid	Lachnospiraceae_GCA-900066575	-0.3222648313577857	0.08242392424432313	0.35064735898112953
Cholic acid	Gemellaceae_Gemella	0.26231376660312156	0.16140429019343067	0.49869766142040706
Hyocholic acid	Bacteroidaceae_Bacteroides	-0.06785317018909899	0.7216411649334669	0.920610784953522
Hyocholic acid	Barnesiellaceae_Barnesiella	-0.12131331872810464	0.523088531615719	0.8278466265768766
Hyocholic acid	Prevotellaceae_Alloprevotella	-0.15398309237473867	0.4165477800164731	0.76124349541472
Hyocholic acid	Fusobacteriaceae_Fusobacterium	-0.03295113991651938	0.8627625870327509	0.9701960069923007
Hyocholic acid	Peptococcaceae_Peptococcus	0.27180553778917144	0.14622393274685236	0.48135888860689074
Hyocholic acid	Sutterellaceae_Sutterella	-0.10459553269983514	0.5822763378166531	0.8778935554774155
Hyocholic acid	Succinivibrionaceae_Succinatimonas	-0.16583112342859452	0.3811464057283358	0.7247587417444394
Hyocholic acid	Ruminococcaceae_Incertae_Sedis	0.4050295096036169	0.02639825737774595	0.18060616983980166
Hyocholic acid	Tannerellaceae_Parabacteroides	-0.07231060229415638	0.7041458773274151	0.9100357002667707
Hyocholic acid	Clostridiaceae_Clostridium_sensu_stricto_1	0.4214628909592648	0.020362505396013968	0.16125458818661567
Hyocholic acid	Selenomonadaceae_Megamonas	-0.15239154616240266	0.4214387472122443	0.7668093849217378
Hyocholic acid	Rikenellaceae_Alistipes	-0.1448308357023777	0.4451036666805024	0.7789700117582905
Hyocholic acid	Saccharimonadales_Saccharimonadales	-0.22864235381592826	0.2242552749393955	0.5783317927962282
Hyocholic acid	Oscillospiraceae_Flavonifractor	0.007565643266966928	0.9683495113808188	0.9950672496565551
Hyocholic acid	Veillonellaceae_Megasphaera	-0.057174638487208	0.7641029227953104	0.9309714717196246
Hyocholic acid	Lachnospiraceae_Oribacterium	0.2832035595105673	0.12939306312193277	0.4468905792405079
Hyocholic acid	Bifidobacteriaceae_Bifidobacterium	-0.01668520578420467	0.9302651097406684	0.9868271182226367
Hyocholic acid	Lachnospiraceae_[Ruminococcus]_torques_group	0.26217871755026373	0.16162808785204769	0.49869766142040706
Hyocholic acid	Prevotellaceae_Paraprevotella	-0.20427236820810707	0.278909525277085	0.6229774011887027
Hyocholic acid	Muribaculaceae_Muribaculaceae	0.025606779250590284	0.8931524951227867	0.9856029713381419
Hyocholic acid	Lachnospiraceae_Lachnoclostridium	0.07130929179383685	0.7080634912789925	0.9100357002667707
Hyocholic acid	Lachnospiraceae_Tyzzerella	0.23665543906068232	0.20798894309095625	0.569512529137584
Hyocholic acid	Coriobacteriaceae_Coriobacterium	0.19688542825361513	0.29703415228025465	0.6328118896405425
Hyocholic acid	Akkermansiaceae_Akkermansia	-0.17241051473280114	0.3622670849780396	0.7098164404471426
Hyocholic acid	Atopobiaceae_Olsenella	0.196440489432703	0.2981490830329391	0.633465802433128
Hyocholic acid	Acidaminococcaceae_Phascolarctobacterium	0.07541713014460512	0.6920391624734634	0.9064396501003775
Hyocholic acid	uncultured_uncultured	0.057589608520463784	0.7624393638495703	0.9309714717196246
Hyocholic acid	Enterobacteriaceae_Escherichia-Shigella	0.5946607341490544	0.0005291407010619518	0.01481593962973465
Hyocholic acid	Desulfovibrionaceae_Bilophila	0.12539097814033354	0.5091093279969428	0.8203608271639293
Hyocholic acid	Gastranaerophilales_Gastranaerophilales	-0.09168614205425725	0.629902464222071	0.8958114135687232
Hyocholic acid	Leuconostocaceae_Leuconostoc	0.021169946001295313	0.9115863868419997	0.9858979542356882
Hyocholic acid	Lachnospiraceae_Lachnospiraceae_NK4A136_group	-0.19483797369279932	0.3021865408765036	0.6385828788333661
Hyocholic acid	Oscillospiraceae_Colidextribacter	-0.0855329743085661	0.6531417324242428	0.8966062990523326
Hyocholic acid	Lachnospiraceae_[Ruminococcus]_gnavus_group	-0.33244326590731144	0.07266326961189457	0.3255314478612876
Hyocholic acid	Eggerthellaceae_Enterorhabdus	0.2146276951319235	0.2547251014154117	0.5997287209367066
Hyocholic acid	Coriobacteriaceae_Collinsella	0.5719688542825361	0.0009592261667029301	0.02350104108422179
Hyocholic acid	Atopobiaceae_uncultured	0.26393681230213717	0.1587319291413029	0.49869766142040706
Hyocholic acid	Prevotellaceae_Prevotella	-0.2596506857762477	0.1658583839262618	0.5079413007741768
Hyocholic acid	Succinivibrionaceae_Anaerobiospirillum	-0.11887803185435444	0.5315251422639156	0.8351016263224644
Hyocholic acid	Lachnospiraceae_Blautia	0.09145527596245318	0.6307683516468618	0.8958114135687232
Hyocholic acid	Atopobiaceae_Libanicoccus	0.18266770610308428	0.33396377134406474	0.6749649317687003
Hyocholic acid	Butyricicoccaceae_Butyricicoccus	-0.2386079359191616	0.20415129820733935	0.56159515015633
Hyocholic acid	Hafniaceae_Hafnia-Obesumbacterium	0.5189312794402311	0.003300699377008655	0.06095073784916253
Hyocholic acid	Veillonellaceae_Allisonella	0.434579450011365	0.016405322628092172	0.1413381641804864
Hyocholic acid	Enterococcaceae_Enterococcus	0.23317033104864962	0.21496122074603785	0.571286769711504
Hyocholic acid	Corynebacteriaceae_Corynebacterium	0.34183891753670537	0.06447023397908874	0.30086109190241417
Hyocholic acid	Eubacteriaceae_Eubacterium	0.31217368015779645	0.09306251496685962	0.36119312739612847
Hyocholic acid	Lachnospiraceae_Lachnospiraceae_FCS020_group	0.21621290929765227	0.25114861479678957	0.5997287209367066
Hyocholic acid	Lachnospiraceae_Syntrophococcus	-0.005352380066158573	0.9776058128210385	0.9950672496565551
Hyocholic acid	Aerococcaceae_Abiotrophia	-0.15827049239439886	0.4035308861587227	0.7443957994080909
Hyocholic acid	Streptococcaceae_Streptococcus	0.5183380257690164	0.0033429613871351896	0.06095073784916253
Hyocholic acid	Barnesiellaceae_Coprobacter	0.03652563511939825	0.8480383128308435	0.9663692402025892
Hyocholic acid	Oscillospiraceae_Oscillibacter	0.07517314462045642	0.6929873778839595	0.9064396501003775
Hyocholic acid	Ruminococcaceae_Subdoligranulum	-0.0736611271773374	0.6988737152640339	0.9100357002667707
Hyocholic acid	Lachnospiraceae_GCA-900066575	-0.07911757616321848	0.6777145525667918	0.9043441946431948
Hyocholic acid	Gemellaceae_Gemella	0.10184995015941084	0.5922716281609774	0.8826843571323802
Lithocholic acid	Bacteroidaceae_Bacteroides	-0.05005561735261402	0.7927966871761778	0.9403719440791938
Lithocholic acid	Barnesiellaceae_Barnesiella	-0.05920980326912997	0.7559542112245912	0.9309714717196246
Lithocholic acid	Prevotellaceae_Alloprevotella	-0.3226524334441778	0.0820347345094985	0.35064735898112953
Lithocholic acid	Fusobacteriaceae_Fusobacterium	-0.18368034075086814	0.3312447592499911	0.6727872830362512
Lithocholic acid	Peptococcaceae_Peptococcus	-0.20256994476152712	0.2830220947131295	0.6281016686081327
Lithocholic acid	Sutterellaceae_Sutterella	-0.007343941657648	0.9692765489268136	0.9950672496565551
Lithocholic acid	Succinivibrionaceae_Succinatimonas	-0.1823250792534816	0.33488682550304816	0.6749649317687003
Lithocholic acid	Ruminococcaceae_Incertae_Sedis	0.09480361048963781	0.618257509884622	0.8926590934614065
Lithocholic acid	Tannerellaceae_Parabacteroides	0.0017799532872407723	0.9925519100416768	0.9976419198367622
Lithocholic acid	Clostridiaceae_Clostridium_sensu_stricto_1	-0.10041191961047459	0.5975362819733279	0.886636235681166
Lithocholic acid	Selenomonadaceae_Megamonas	-0.33704115684093433	0.06855877793552624	0.3125004761712359
Lithocholic acid	Rikenellaceae_Alistipes	0.20632823670831038	0.2739946127578886	0.6188846698740896
Lithocholic acid	Saccharimonadales_Saccharimonadales	0.006915037042237829	0.9710701089757131	0.9950672496565551
Lithocholic acid	Oscillospiraceae_Flavonifractor	0.07187361103618581	0.7058546941856514	0.9100357002667707
Lithocholic acid	Veillonellaceae_Megasphaera	-0.40556173526140155	0.026182167987236254	0.18060616983980166
Lithocholic acid	Lachnospiraceae_Oribacterium	0.0028921023359288096	0.9878984726602261	0.9967984589004083
Lithocholic acid	Bifidobacteriaceae_Bifidobacterium	-0.061179087875417135	0.7480936237982676	0.9309714717196246
Lithocholic acid	Lachnospiraceae_[Ruminococcus]_torques_group	0.21402344289817452	0.2560971561449251	0.5997287209367066
Lithocholic acid	Prevotellaceae_Paraprevotella	-0.061637740733818794	0.7462663835193599	0.9309714717196246
Lithocholic acid	Muribaculaceae_Muribaculaceae	0.14451130203159213	0.4461193052034087	0.7789700117582905
Lithocholic acid	Lachnospiraceae_Lachnoclostridium	-0.049916504255685785	0.7933601768040539	0.9403719440791938
Lithocholic acid	Lachnospiraceae_Tyzzerella	0.38464904853950066	0.03583416611537087	0.21610758641885205
Lithocholic acid	Coriobacteriaceae_Coriobacterium	0.0460511679644049	0.8090568885443503	0.9481324373972655
Lithocholic acid	Akkermansiaceae_Akkermansia	-0.18110910473872513	0.33817524772555774	0.6780802921146732
Lithocholic acid	Atopobiaceae_Olsenella	-0.05272525027808676	0.7820032331043918	0.937564919709747
Lithocholic acid	Acidaminococcaceae_Phascolarctobacterium	-0.3668520578420467	0.046142102592444716	0.25561005914164936
Lithocholic acid	uncultured_uncultured	0.348662668639397	0.058985716262417956	0.2902890080579475
Lithocholic acid	Enterobacteriaceae_Escherichia-Shigella	0.08654060066740822	0.64931354078183	0.8966062990523326
Lithocholic acid	Desulfovibrionaceae_Bilophila	0.40807846800475095	0.025179821961776823	0.17741259267480816
Lithocholic acid	Gastranaerophilales_Gastranaerophilales	-0.039230011881405916	0.8369312280589001	0.9621004116583977
Lithocholic acid	Leuconostocaceae_Leuconostoc	0.16066874807298864	0.3963512411480501	0.7372533532809522
Lithocholic acid	Lachnospiraceae_Lachnospiraceae_NK4A136_group	0.06772081995558035	0.7221627968704286	0.920610784953522
Lithocholic acid	Oscillospiraceae_Colidextribacter	-0.1352044672013011	0.47624205251451124	0.7978071990841384
Lithocholic acid	Lachnospiraceae_[Ruminococcus]_gnavus_group	-0.077214065106986	0.6850697609047167	0.9064396501003775
Lithocholic acid	Eggerthellaceae_Enterorhabdus	0.07614385034763262	0.6892175742368886	0.9064396501003775
Lithocholic acid	Coriobacteriaceae_Collinsella	0.39221357063403783	0.03205729121549608	0.20106333050359143
Lithocholic acid	Atopobiaceae_uncultured	-0.13308112458404556	0.4832589205476614	0.8061170078922691
Lithocholic acid	Prevotellaceae_Prevotella	-0.3831349450785763	0.036631553628236245	0.21756922761013042
Lithocholic acid	Succinivibrionaceae_Anaerobiospirillum	-0.34772937407584575	0.05971345034010432	0.2902890080579475
Lithocholic acid	Lachnospiraceae_Blautia	-0.16488651943595573	0.3839029507534353	0.7252528033510681
Lithocholic acid	Atopobiaceae_Libanicoccus	0.32194905082967473	0.08274204261672062	0.35064735898112953
Lithocholic acid	Butyricicoccaceae_Butyricicoccus	0.06071619777849088	0.7499391020890117	0.9309714717196246
Lithocholic acid	Hafniaceae_Hafnia-Obesumbacterium	-0.0848552864664069	0.6557212869193116	0.8966062990523326
Lithocholic acid	Veillonellaceae_Allisonella	-0.1032487787021369	0.5871698916093115	0.8815332897642959
Lithocholic acid	Enterococcaceae_Enterococcus	-0.21466828757155787	0.2546331031240103	0.5997287209367066
Lithocholic acid	Corynebacteriaceae_Corynebacterium	-0.11587759916498486	0.5420084127877913	0.8475250405608254
Lithocholic acid	Eubacteriaceae_Eubacterium	0.3833555271701889	0.03651450545176659	0.21756922761013042
Lithocholic acid	Lachnospiraceae_Lachnospiraceae_FCS020_group	0.27747696012242656	0.13766182585661343	0.4652020322051075
Lithocholic acid	Lachnospiraceae_Syntrophococcus	-0.05263173731722596	0.7823806531727905	0.937564919709747
Lithocholic acid	Aerococcaceae_Abiotrophia	0.013152055001788074	0.9450066170880878	0.9884934179615077
Lithocholic acid	Streptococcaceae_Streptococcus	0.09809407799499666	0.6060639517732818	0.8878965028951828
Lithocholic acid	Barnesiellaceae_Coprobacter	-0.07639202954849754	0.6882549182953771	0.9064396501003775
Lithocholic acid	Oscillospiraceae_Oscillibacter	-0.10863300127644591	0.5677148946420545	0.8710146328754809
Lithocholic acid	Ruminococcaceae_Subdoligranulum	-0.19866182784190994	0.2926091371734717	0.6285083932712379
Lithocholic acid	Lachnospiraceae_GCA-900066575	0.036104358699834915	0.8497711542776442	0.9669384397005414
Lithocholic acid	Gemellaceae_Gemella	-0.1504348279159788	0.4274953203991695	0.7676655154169282
Chenodeoxycholic acid	Bacteroidaceae_Bacteroides	-0.09232480533926585	0.6275095966615662	0.8958114135687232
Chenodeoxycholic acid	Barnesiellaceae_Barnesiella	-0.2862549135492524	0.1251389674478389	0.437568099490875
Chenodeoxycholic acid	Prevotellaceae_Alloprevotella	-0.04739652987835164	0.8035849449994378	0.944543623507585
Chenodeoxycholic acid	Fusobacteriaceae_Fusobacterium	0.3577870394989638	0.05223179042745208	0.2725066327945609
Chenodeoxycholic acid	Peptococcaceae_Peptococcus	-0.0024567468493680244	0.9897200424775707	0.9973528448617166
Chenodeoxycholic acid	Sutterellaceae_Sutterella	0.07010126127754909	0.7127996249726927	0.9146234140402473
Chenodeoxycholic acid	Succinivibrionaceae_Succinatimonas	-0.20127083932260864	0.2861863507594534	0.6281016686081327
Chenodeoxycholic acid	Ruminococcaceae_Incertae_Sedis	0.5556915854286986	0.0014324529727837755	0.029553766596381054
Chenodeoxycholic acid	Tannerellaceae_Parabacteroides	-0.23895872881207372	0.20346700782522847	0.56159515015633
Chenodeoxycholic acid	Clostridiaceae_Clostridium_sensu_stricto_1	0.6732719399159094	4.5579593114261845e-05	0.002102023588328311
Chenodeoxycholic acid	Selenomonadaceae_Megamonas	0.46117908787541706	0.01031602258246365	0.1036892526237372
Chenodeoxycholic acid	Rikenellaceae_Alistipes	-0.47549077444442156	0.007916837145696956	0.09125395422303567
Chenodeoxycholic acid	Saccharimonadales_Saccharimonadales	-0.3276835295176572	0.07710985809424896	0.34154874997678636
Chenodeoxycholic acid	Oscillospiraceae_Flavonifractor	-0.24944370889029197	0.183738369606305	0.5375032901915788
Chenodeoxycholic acid	Veillonellaceae_Megasphaera	0.18887652947719688	0.3175063206648826	0.6550656721085999
Chenodeoxycholic acid	Lachnospiraceae_Oribacterium	0.05850945494994438	0.7587555295721804	0.9309714717196246
Chenodeoxycholic acid	Bifidobacteriaceae_Bifidobacterium	0.2289210233592881	0.2236755678450295	0.5783317927962282
Chenodeoxycholic acid	Lachnospiraceae_[Ruminococcus]_torques_group	0.09497290278606495	0.6176276913711121	0.8926590934614065
Chenodeoxycholic acid	Prevotellaceae_Paraprevotella	-0.20560748172580712	0.2757112935269069	0.6193629058025645
Chenodeoxycholic acid	Muribaculaceae_Muribaculaceae	-0.13070590800083906	0.49117053966723456	0.8099661823432133
Chenodeoxycholic acid	Lachnospiraceae_Lachnoclostridium	0.07286918255182703	0.7019636522219341	0.9100357002667707
Chenodeoxycholic acid	Lachnospiraceae_Tyzzerella	-0.2803146733244789	0.13351757207361992	0.4571081943481136
Chenodeoxycholic acid	Coriobacteriaceae_Coriobacterium	0.07942157953281423	0.6765425401795025	0.9043441946431948
Chenodeoxycholic acid	Akkermansiaceae_Akkermansia	-0.18200126781625578	0.33576061656861367	0.6749649317687003
Chenodeoxycholic acid	Atopobiaceae_Olsenella	0.018909899888765295	0.9209942150566691	0.9865532136506251
Chenodeoxycholic acid	Acidaminococcaceae_Phascolarctobacterium	0.3552836484983315	0.05402076812046259	0.27335254332468717
Chenodeoxycholic acid	uncultured_uncultured	-0.17589384307800568	0.35250027764970737	0.6978793375691177
